UID,y
2628,120544.13333333333
2629,134328.13333333333
2630,120544.13333333333
2631,117789.2
2632,120544.13333333333
2633,107257.06666666667
2634,134328.13333333333
2635,71108.06666666667
2636,100959.86666666667
2637,134328.13333333333
2638,119945.6
2639,56588.73333333333
2640,73675.66666666667
2641,108609.73333333334
2642,133445.6
2643,107257.06666666667
2644,129637.13333333333
2645,107257.06666666667
2646,117789.2
2647,120455.86666666667
2648,125015.33333333333
2649,134328.13333333333
2650,107257.06666666667
2651,120544.13333333333
2652,104798.0
2653,71723.73333333334
2654,107257.06666666667
2655,72030.46666666666
2656,134328.13333333333
2657,108609.73333333334
2658,116384.4
2659,134328.13333333333
2660,134328.13333333333
2661,129637.13333333333
2662,129210.66666666667
2663,120455.86666666667
2664,108607.93333333333
2665,120544.13333333333
2666,119945.6
2667,134328.13333333333
2668,71723.73333333334
2669,116384.4
2670,116384.4
2671,114244.53333333334
2672,134328.13333333333
2673,86543.73333333334
2674,108609.73333333334
2675,134328.13333333333
2676,66085.93333333333
2677,119945.6
2678,120544.13333333333
2679,108609.73333333334
2680,134328.13333333333
2681,108609.73333333334
2682,108609.73333333334
2683,120544.13333333333
2684,108607.93333333333
2685,117789.2
2686,60273.4
2687,108609.73333333334
2688,110410.8
2689,120544.13333333333
2690,134328.13333333333
2691,116384.4
2692,120455.86666666667
2693,114244.53333333334
2694,128210.66666666667
2695,134328.13333333333
2696,107257.06666666667
2697,108609.73333333334
2698,108609.73333333334
2699,63999.4
2700,134328.13333333333
2701,124711.8
2702,90545.4
2703,120544.13333333333
2704,116384.4
2705,108609.73333333334
2706,108607.93333333333
2707,108607.93333333333
2708,128210.66666666667
2709,120544.13333333333
2710,131544.0
2711,108609.73333333334
2712,125015.33333333333
2713,114244.53333333334
2714,129637.13333333333
2715,134328.13333333333
2716,120544.13333333333
2717,134328.13333333333
2718,77354.93333333333
2719,128552.6
2720,133445.6
2721,108609.73333333334
2722,63999.4
2723,136456.73333333334
2724,134328.13333333333
2725,130868.66666666667
2726,108609.73333333334
2727,120544.13333333333
2728,129637.13333333333
2729,108607.93333333333
2730,107257.06666666667
2731,118877.46666666666
2732,134328.13333333333
2733,114244.53333333334
2734,65655.13333333333
2735,134328.13333333333
2736,108609.73333333334
2737,59021.6
2738,111665.06666666667
2739,116384.4
2740,117789.2
2741,116384.4
2742,133445.6
2743,114244.53333333334
2744,55929.0
2745,117312.6
2746,107257.06666666667
2747,75635.0
2748,134328.13333333333
2749,108607.93333333333
2750,120544.13333333333
2751,79607.0
2752,128210.66666666667
2753,107257.06666666667
2754,129637.13333333333
2755,111665.06666666667
2756,107257.06666666667
2757,134328.13333333333
2758,75532.66666666667
2759,69443.86666666667
2760,69443.86666666667
2761,128210.66666666667
2762,133445.6
2763,60273.4
2764,54396.066666666666
2765,62947.13333333333
2766,128210.66666666667
2767,108609.73333333334
2768,114244.53333333334
2769,116384.4
2770,136456.73333333334
2771,108609.73333333334
2772,120455.86666666667
2773,108609.73333333334
2774,134328.13333333333
2775,63999.4
2776,120544.13333333333
2777,128210.66666666667
2778,107257.06666666667
2779,119945.6
2780,110410.8
2781,134328.13333333333
2782,76934.2
2783,63999.4
2784,75839.4
2785,120544.13333333333
2786,75562.53333333334
2787,85326.4
2788,125015.33333333333
2789,86543.73333333334
2790,51077.13333333333
2791,40442.066666666666
2792,76583.4
2793,120544.13333333333
2794,108607.93333333333
2795,108609.73333333334
2796,120544.13333333333
2797,120544.13333333333
2798,107257.06666666667
2799,120455.86666666667
2800,56779.13333333333
2801,134328.13333333333
2802,107257.06666666667
2803,48847.13333333333
2804,134328.13333333333
2805,114244.53333333334
2806,107257.06666666667
2807,134328.13333333333
2808,56779.13333333333
2809,119945.6
2810,108609.73333333334
2811,134328.13333333333
2812,135175.26666666666
2813,108609.73333333334
2814,129637.13333333333
2815,116384.4
2816,63412.666666666664
2817,133445.6
2818,129637.13333333333
2819,120544.13333333333
2820,128210.66666666667
2821,84707.53333333334
2822,136456.73333333334
2823,133445.6
2824,111665.06666666667
2825,120544.13333333333
2826,49936.0
2827,61024.2
2828,117789.2
2829,76583.4
2830,134328.13333333333
2831,56870.13333333333
2832,134328.13333333333
2833,134328.13333333333
2834,117789.2
2835,107257.06666666667
2836,134328.13333333333
2837,107257.06666666667
2838,42205.666666666664
2839,108607.93333333333
2840,108607.93333333333
2841,134328.13333333333
2842,134328.13333333333
2843,108609.73333333334
2844,108609.73333333334
2845,75839.4
2846,131042.26666666666
2847,128210.66666666667
2848,107464.66666666667
2849,107257.06666666667
2850,155868.4
2851,49316.333333333336
2852,48034.666666666664
2853,59797.066666666666
2854,116384.4
2855,63999.4
2856,75532.66666666667
2857,134328.13333333333
2858,119051.2
2859,102338.6
2860,42405.2
2861,114244.53333333334
2862,120544.13333333333
2863,128210.66666666667
2864,120544.13333333333
2865,120544.13333333333
2866,134328.13333333333
2867,118877.46666666666
2868,95517.26666666666
2869,134328.13333333333
2870,131042.26666666666
2871,120455.86666666667
2872,120544.13333333333
2873,76583.4
2874,107257.06666666667
2875,42205.666666666664
2876,67630.8
2877,134328.13333333333
2878,120544.13333333333
2879,117789.2
2880,116384.4
2881,116384.4
2882,134328.13333333333
2883,75839.4
2884,116384.4
2885,63999.4
2886,134328.13333333333
2887,108607.93333333333
2888,134328.13333333333
2889,52152.066666666666
2890,116384.4
2891,120544.13333333333
2892,108607.93333333333
2893,133445.6
2894,108607.93333333333
2895,53854.2
2896,116384.4
2897,134328.13333333333
2898,71820.4
2899,118877.46666666666
2900,107257.06666666667
2901,128210.66666666667
2902,120544.13333333333
2903,75635.0
2904,108609.73333333334
2905,108609.73333333334
2906,120544.13333333333
2907,136456.73333333334
2908,134328.13333333333
2909,63412.666666666664
2910,134328.13333333333
2911,134328.13333333333
2912,120544.13333333333
2913,125015.33333333333
2914,51018.73333333333
2915,68303.93333333333
2916,120455.86666666667
2917,134328.13333333333
2918,110664.4
2919,134328.13333333333
2920,120544.13333333333
2921,108609.73333333334
2922,107257.06666666667
2923,108807.93333333333
2924,61024.2
2925,63999.4
2926,55347.6
2927,120544.13333333333
2928,125015.33333333333
2929,73144.33333333333
2930,116384.4
2931,108807.93333333333
2932,108609.73333333334
2933,43045.26666666667
2934,134328.13333333333
2935,136456.73333333334
2936,108609.73333333334
2937,108609.73333333334
2938,108609.73333333334
2939,108609.73333333334
2940,119945.6
2941,120544.13333333333
2942,114244.53333333334
2943,107257.06666666667
2944,88673.33333333333
2945,134328.13333333333
2946,120455.86666666667
2947,133328.13333333333
2948,116384.4
2949,116384.4
2950,63976.8
2951,134328.13333333333
2952,134328.13333333333
2953,55347.6
2954,110410.8
2955,38715.2
2956,120544.13333333333
2957,128210.66666666667
2958,129637.13333333333
2959,134328.13333333333
2960,120544.13333333333
2961,61021.666666666664
2962,116384.4
2963,134328.13333333333
2964,61024.2
2965,136456.73333333334
2966,120455.86666666667
2967,63999.4
2968,134328.13333333333
2969,72886.8
2970,63412.666666666664
2971,111665.06666666667
2972,108609.73333333334
2973,120544.13333333333
2974,136456.73333333334
2975,108609.73333333334
2976,93530.6
2977,134328.13333333333
2978,75532.66666666667
2979,108607.93333333333
2980,120544.13333333333
2981,43045.26666666667
2982,107257.06666666667
2983,134328.13333333333
2984,84707.53333333334
2985,111665.06666666667
2986,110664.4
2987,128210.66666666667
2988,75105.53333333334
2989,67686.73333333334
2990,129210.66666666667
2991,120544.13333333333
2992,120544.13333333333
2993,134328.13333333333
2994,134328.13333333333
2995,116384.4
2996,129637.13333333333
2997,56779.13333333333
2998,59536.46666666667
2999,134328.13333333333
3000,60936.86666666667
3001,111665.06666666667
3002,120544.13333333333
3003,136456.73333333334
3004,84707.53333333334
3005,107257.06666666667
3006,92170.13333333333
3007,61024.2
3008,75635.0
3009,116384.4
3010,134328.13333333333
3011,134328.13333333333
3012,108609.73333333334
3013,129637.13333333333
3014,128552.6
3015,108607.93333333333
3016,120544.13333333333
3017,108607.93333333333
3018,75782.6
3019,134328.13333333333
3020,110664.4
3021,129637.13333333333
3022,108609.73333333334
3023,107257.06666666667
3024,117789.2
3025,116384.4
3026,107257.06666666667
3027,107257.06666666667
3028,108609.73333333334
3029,117789.2
3030,50154.6
3031,107257.06666666667
3032,50866.2
3033,120544.13333333333
3034,124120.93333333333
3035,107257.06666666667
3036,107425.6
3037,120544.13333333333
3038,134328.13333333333
3039,129637.13333333333
