UID,y
2628,159695.93753618683
2629,151812.30173247002
2630,159695.93753618683
2631,178080.822779304
2632,159695.93753618683
2633,168567.8585717219
2634,151812.30173247002
2635,60959.5035
2636,165505.21588743228
2637,170118.65559233396
2638,124897.17460317459
2639,105268.75466666665
2640,26114.86
2641,163406.05212660253
2642,161416.88744667088
2643,168567.8585717219
2644,177269.746040071
2645,168567.8585717219
2646,153075.1498805792
2647,176717.89794871796
2648,129096.9895382395
2649,170118.65559233396
2650,168567.8585717219
2651,159695.93753618683
2652,105263.88100000001
2653,42425.08
2654,168567.8585717219
2655,34258.89
2656,151812.30173247002
2657,163406.05212660253
2658,130212.27799500625
2659,151812.30173247002
2660,151812.30173247002
2661,115838.66499072534
2662,110088.99999999999
2663,176717.89794871796
2664,123478.29523610212
2665,196391.9008092399
2666,231452.92251776007
2667,256846.44170618657
2668,42425.08
2669,130212.27799500625
2670,130212.27799500625
2671,116680.19899143939
2672,151812.30173247002
2673,210257.8840960977
2674,163406.05212660253
2675,170118.65559233396
2676,116126.74483333336
2677,154268.8888888889
2678,170725.11904761902
2679,163406.05212660253
2680,151812.30173247002
2681,163406.05212660253
2682,163406.05212660253
2683,159695.93753618683
2684,123478.29523610212
2685,153075.1498805792
2686,41728.95211904762
2687,163406.05212660253
2688,256835.98796339773
2689,159695.93753618683
2690,151812.30173247002
2691,130212.27799500625
2692,144089.36
2693,116680.19899143939
2694,148117.08333333334
2695,151812.30173247002
2696,168567.8585717219
2697,163406.05212660253
2698,163406.05212660253
2699,125684.0533620462
2700,151812.30173247002
2701,139697.2132034632
2702,80899.3684154277
2703,159695.93753618683
2704,130212.27799500625
2705,163406.05212660253
2706,123478.29523610212
2707,123478.29523610212
2708,105051.0
2709,196391.9008092399
2710,308134.6795238096
2711,163406.05212660253
2712,234888.57936964202
2713,116680.19899143939
2714,129538.07822447548
2715,151812.30173247002
2716,159695.93753618683
2717,151812.30173247002
2718,87371.57990476191
2719,42773.359681164286
2720,122499.59316017319
2721,163406.05212660253
2722,125684.0533620462
2723,181463.27684753682
2724,151812.30173247002
2725,210893.52408283338
2726,163406.05212660253
2727,159695.93753618683
2728,177269.746040071
2729,123478.29523610212
2730,168567.8585717219
2731,157895.88546999323
2732,151812.30173247002
2733,116680.19899143939
2734,34296.31
2735,151812.30173247002
2736,163406.05212660253
2737,87934.50887500001
2738,107424.84151186234
2739,130212.27799500625
2740,160143.75296403372
2741,130212.27799500625
2742,161416.88744667088
2743,116680.19899143939
2744,59579.74
2745,160944.94059960163
2746,168567.8585717219
2747,164363.7873527276
2748,151812.30173247002
2749,123478.29523610212
2750,159695.93753618683
2751,172693.50937804033
2752,119645.91511266511
2753,168567.8585717219
2754,129538.07822447548
2755,107424.84151186234
2756,168567.8585717219
2757,151812.30173247002
2758,75464.39336904761
2759,89128.55207528581
2760,89128.55207528581
2761,124671.21969696968
2762,161416.88744667088
2763,74540.72133333333
2764,83398.98580290512
2765,53676.9025
2766,155245.16666666666
2767,163406.05212660253
2768,116680.19899143939
2769,130212.27799500625
2770,139578.23105557452
2771,163406.05212660253
2772,177146.47666666668
2773,163406.05212660253
2774,170118.65559233396
2775,125684.0533620462
2776,159695.93753618683
2777,166989.28571428574
2778,168567.8585717219
2779,151471.8634032634
2780,63047.1802031302
2781,151812.30173247002
2782,151614.08566666665
2783,125684.0533620462
2784,100658.21650000001
2785,159695.93753618683
2786,93452.99816666666
2787,75262.411
2788,170343.10064935067
2789,210257.8840960977
2790,41459.86
2791,31102.58
2792,54835.28
2793,122915.736195009
2794,123478.29523610212
2795,163406.05212660253
2796,159695.93753618683
2797,159695.93753618683
2798,168567.8585717219
2799,54847.86
2800,86448.63994516594
2801,170118.65559233396
2802,168567.8585717219
2803,27308.686666666665
2804,151812.30173247002
2805,116680.19899143939
2806,168567.8585717219
2807,151812.30173247002
2808,86448.63994516594
2809,149635.5
2810,163406.05212660253
2811,170118.65559233396
2812,63466.01382936505
2813,163406.05212660253
2814,129538.07822447548
2815,130212.27799500625
2816,94389.28571428571
2817,161416.88744667088
2818,129538.07822447548
2819,122915.736195009
2820,102936.78186813185
2821,65442.02826173827
2822,143861.89610944607
2823,161416.88744667088
2824,107424.84151186234
2825,159695.93753618683
2826,68358.006
2827,42204.41583333334
2828,178080.822779304
2829,40584.5
2830,151812.30173247002
2831,61933.216691842514
2832,151812.30173247002
2833,151812.30173247002
2834,141469.95959595955
2835,168567.8585717219
2836,151812.30173247002
2837,168567.8585717219
2838,200773.91748104838
2839,123478.29523610212
2840,123478.29523610212
2841,151812.30173247002
2842,151812.30173247002
2843,163406.05212660253
2844,163406.05212660253
2845,76680.95252380954
2846,159046.1461671279
2847,127722.59333333332
2848,79509.72
2849,168567.8585717219
2850,44503.546959373976
2851,65275.46333333333
2852,40423.5280952381
2853,48275.72
2854,130212.27799500625
2855,125684.0533620462
2856,75464.39336904761
2857,151812.30173247002
2858,71388.81833333333
2859,43305.44604723055
2860,83608.5375
2861,116680.19899143939
2862,159695.93753618683
2863,168247.0
2864,159695.93753618683
2865,122915.736195009
2866,151812.30173247002
2867,157895.88546999323
2868,74078.17243253966
2869,151812.30173247002
2870,159046.1461671279
2871,27608.61333333333
2872,159695.93753618683
2873,55552.1
2874,168567.8585717219
2875,200773.91748104838
2876,59135.56
2877,151812.30173247002
2878,196391.9008092399
2879,153075.1498805792
2880,130212.27799500625
2881,130212.27799500625
2882,151812.30173247002
2883,180700.45666666664
2884,130212.27799500625
2885,125684.0533620462
2886,151812.30173247002
2887,123478.29523610212
2888,151812.30173247002
2889,44504.94
2890,130212.27799500625
2891,159695.93753618683
2892,123478.29523610212
2893,165243.73015873018
2894,123478.29523610212
2895,19321.137333333332
2896,130212.27799500625
2897,151812.30173247002
2898,36030.06
2899,157895.88546999323
2900,168567.8585717219
2901,139749.2
2902,196391.9008092399
2903,164363.7873527276
2904,163406.05212660253
2905,163406.05212660253
2906,159695.93753618683
2907,212034.29600885368
2908,151812.30173247002
2909,94389.28571428571
2910,151812.30173247002
2911,151812.30173247002
2912,159695.93753618683
2913,129096.9895382395
2914,101349.54400000001
2915,128379.61333333334
2916,206092.23833333328
2917,151812.30173247002
2918,192131.7079467058
2919,151812.30173247002
2920,159695.93753618683
2921,163406.05212660253
2922,168567.8585717219
2923,194345.76067360438
2924,42204.41583333334
2925,125684.0533620462
2926,176134.57065148896
2927,159695.93753618683
2928,106120.0
2929,67525.13306055646
2930,130212.27799500625
2931,194345.76067360438
2932,163406.05212660253
2933,42501.79833333333
2934,170118.65559233396
2935,143861.89610944607
2936,163406.05212660253
2937,163406.05212660253
2938,163406.05212660253
2939,163406.05212660253
2940,187451.2619047619
2941,159695.93753618683
2942,116680.19899143939
2943,168567.8585717219
2944,138646.4193146075
2945,151812.30173247002
2946,96290.0
2947,149826.79869585074
2948,130212.27799500625
2949,130212.27799500625
2950,147242.40467490026
2951,151812.30173247002
2952,151812.30173247002
2953,176134.57065148896
2954,256835.98796339773
2955,179580.70333333337
2956,159695.93753618683
2957,150330.88095238095
2958,115838.66499072534
2959,170118.65559233396
2960,159695.93753618683
2961,42299.03
2962,130212.27799500625
2963,151812.30173247002
2964,42204.41583333334
2965,212034.29600885368
2966,74601.65104166666
2967,125684.0533620462
2968,151812.30173247002
2969,64072.47083333333
2970,94389.28571428571
2971,107424.84151186234
2972,163406.05212660253
2973,159695.93753618683
2974,188045.9511904762
2975,163406.05212660253
2976,78845.84942857144
2977,151812.30173247002
2978,32056.4625
2979,123478.29523610212
2980,159695.93753618683
2981,42501.79833333333
2982,168567.8585717219
2983,151812.30173247002
2984,73048.73196248196
2985,107424.84151186234
2986,192131.7079467058
2987,193513.6666666667
2988,66224.9752281746
2989,83833.254
2990,143268.45238095237
2991,159695.93753618683
2992,159695.93753618683
2993,151812.30173247002
2994,151812.30173247002
2995,130212.27799500625
2996,129538.07822447548
2997,86448.63994516594
2998,88916.01849999999
2999,151812.30173247002
3000,60730.44
3001,107424.84151186234
3002,159695.93753618683
3003,143861.89610944607
3004,73048.73196248196
3005,168567.8585717219
3006,252819.80161729097
3007,42204.41583333334
3008,164363.7873527276
3009,130212.27799500625
3010,170118.65559233396
3011,151812.30173247002
3012,163406.05212660253
3013,115838.66499072534
3014,42773.359681164286
3015,123478.29523610212
3016,159695.93753618683
3017,123478.29523610212
3018,87073.23772893775
3019,151812.30173247002
3020,192131.7079467058
3021,129538.07822447548
3022,163406.05212660253
3023,168567.8585717219
3024,159284.00761904762
3025,130212.27799500625
3026,168567.8585717219
3027,168567.8585717219
3028,163406.05212660253
3029,159284.00761904762
3030,50301.62
3031,168567.8585717219
3032,52751.28
3033,159695.93753618683
3034,72185.34
3035,168567.8585717219
3036,68187.22847818848
3037,122915.736195009
3038,151812.30173247002
3039,177269.746040071
3040,28928.721666666665
3041,168567.8585717219
3042,252819.80161729097
3043,73701.36
3044,163406.05212660253
3045,170725.11904761902
3046,170118.65559233396
3047,159196.88642610604
3048,180982.76958743014
3049,72490.84
3050,129538.07822447548
3051,159695.93753618683
3052,168567.8585717219
3053,151812.30173247002
3054,161339.16194805194
3055,141469.95959595955
3056,164363.7873527276
3057,160143.75296403372
3058,139646.3089417761
3059,210365.73333333337
3060,163406.05212660253
3061,157895.88546999323
3062,122915.736195009
3063,164363.7873527276
3064,151812.30173247002
3065,163406.05212660253
3066,151812.30173247002
3067,151812.30173247002
3068,63466.01382936505
3069,42576.65380553097
3070,61669.08762108479
3071,151812.30173247002
3072,130212.27799500625
3073,42576.65380553097
3074,181463.27684753682
3075,212034.29600885368
3076,110991.5
3077,226911.1
3078,151812.30173247002
3079,42501.79833333333
3080,68187.22847818848
3081,130212.27799500625
3082,168567.8585717219
3083,81102.823
3084,89205.71
3085,256835.98796339773
3086,163406.05212660253
3087,148672.71428571426
3088,115838.66499072534
3089,80759.446
3090,163406.05212660253
3091,72943.4579789516
3092,159695.93753618683
3093,68187.22847818848
3094,163406.05212660253
3095,116680.19899143939
3096,110991.5
3097,151812.30173247002
3098,134570.51428571428
3099,168567.8585717219
3100,79797.17658008655
3101,151812.30173247002
3102,173804.61637404253
3103,170118.65559233396
3104,163406.05212660253
3105,162198.3875451307
3106,170118.65559233396
3107,123478.29523610212
3108,44503.546959373976
3109,151812.30173247002
3110,159695.93753618683
3111,140148.6136648296
3112,89393.6657245386
3113,116126.74483333336
3114,115838.66499072534
3115,93792.80333333332
3116,163406.05212660253
3117,170118.65559233396
3118,196391.9008092399
3119,123478.29523610212
3120,123478.29523610212
3121,130212.27799500625
3122,151812.30173247002
3123,168567.8585717219
3124,116680.19899143939
3125,123478.29523610212
3126,130212.27799500625
3127,151812.30173247002
3128,130212.27799500625
3129,164363.7873527276
3130,123478.29523610212
3131,173804.61637404253
3132,168567.8585717219
3133,192131.7079467058
3134,168567.8585717219
3135,151812.30173247002
3136,195522.85714285716
3137,123478.29523610212
3138,153075.1498805792
3139,157895.88546999323
3140,91483.81896782957
3141,151812.30173247002
3142,151946.240434609
3143,58563.63
3144,54575.06583333333
3145,61368.73
3146,119223.162
3147,123478.29523610212
3148,151812.30173247002
3149,42576.65380553097
3150,56171.509333333335
3151,123478.29523610212
3152,177269.746040071
3153,150988.45304545455
3154,168567.8585717219
3155,83910.51003571427
3156,78454.36216666666
3157,114458.69333333334
3158,151812.30173247002
3159,151812.30173247002
3160,30783.535
3161,51232.47
3162,202328.4739216339
3163,130212.27799500625
3164,159695.93753618683
3165,130212.27799500625
3166,161416.88744667088
3167,123478.29523610212
3168,110088.99999999999
3169,64864.20333333333
3170,163406.05212660253
3171,37400.6
3172,130212.27799500625
3173,136170.14412698415
3174,151812.30173247002
3175,159046.1461671279
3176,89128.55207528581
3177,163406.05212660253
3178,168567.8585717219
3179,36613.9625
3180,93668.00816666667
3181,42576.65380553097
3182,161416.88744667088
3183,165505.21588743228
3184,168567.8585717219
3185,122915.736195009
3186,123478.29523610212
3187,163406.05212660253
3188,176134.57065148896
3189,116680.19899143939
3190,46949.77
3191,87706.6304964539
3192,50497.59541666667
3193,83398.98580290512
3194,80451.50701350038
3195,151812.30173247002
3196,196391.9008092399
3197,79162.59666666666
3198,116680.19899143939
3199,143268.45238095237
3200,170118.65559233396
3201,149826.79869585074
3202,82781.8314642857
3203,151812.30173247002
3204,151812.30173247002
3205,170118.65559233396
3206,91281.61666666668
3207,130212.27799500625
3208,163406.05212660253
3209,107424.84151186234
3210,142841.3333333333
3211,168567.8585717219
3212,168567.8585717219
3213,212034.29600885368
3214,168567.8585717219
3215,119645.91511266511
3216,168567.8585717219
