UID,y
2628,154960.52
2629,154110.7
2630,154960.52
2631,163460.64
2632,154960.52
2633,153439.58
2634,154110.7
2635,37007.816
2636,176210.95
2637,152600.42
2638,130958.62
2639,123517.766
2640,32223.979
2641,147314.42
2642,156025.11
2643,153439.58
2644,128383.336
2645,153439.58
2646,160134.86
2647,149475.86
2648,161376.7
2649,152600.42
2650,153439.58
2651,154960.52
2652,65160.72
2653,34792.04
2654,153439.58
2655,54397.277
2656,154110.7
2657,147314.42
2658,148824.7
2659,154110.7
2660,154110.7
2661,141968.69
2662,138545.92
2663,149110.64
2664,153560.14
2665,154384.9
2666,157924.08
2667,154865.86
2668,34792.04
2669,148824.7
2670,148824.7
2671,123086.54
2672,154110.7
2673,170169.83
2674,147314.42
2675,152600.42
2676,135141.17
2677,160686.17
2678,127355.07
2679,147314.42
2680,154110.7
2681,147314.42
2682,147314.42
2683,154960.52
2684,153560.14
2685,160134.86
2686,54029.26
2687,147314.42
2688,155129.67
2689,154960.52
2690,154110.7
2691,148824.7
2692,146622.52
2693,123086.54
2694,156718.39
2695,154110.7
2696,153439.58
2697,147314.42
2698,147314.42
2699,126424.01
2700,154110.7
2701,135869.56
2702,96745.945
2703,154960.52
2704,148824.7
2705,147314.42
2706,153560.14
2707,153560.14
2708,143811.06
2709,154384.9
2710,176764.3
2711,147314.42
2712,165089.33
2713,123086.54
2714,130502.05
2715,154110.7
2716,154960.52
2717,154110.7
2718,123242.9
2719,137386.27
2720,156715.67
2721,147314.42
2722,126424.01
2723,159396.67
2724,154110.7
2725,155248.3
2726,147314.42
2727,154960.52
2728,128383.336
2729,153560.14
2730,153439.58
2731,153809.33
2732,154110.7
2733,123086.54
2734,52959.438
2735,154110.7
2736,147314.42
2737,111918.305
2738,126544.32
2739,148824.7
2740,160710.45
2741,148824.7
2742,156025.11
2743,123086.54
2744,55921.285
2745,139529.16
2746,153439.58
2747,169414.67
2748,154110.7
2749,153560.14
2750,154960.52
2751,153379.3
2752,151614.64
2753,153439.58
2754,130502.05
2755,126544.32
2756,153439.58
2757,154110.7
2758,51479.14
2759,86139.36
2760,86139.36
2761,143020.23
2762,156025.11
2763,78104.664
2764,80016.17
2765,61222.13
2766,172441.03
2767,147314.42
2768,123086.54
2769,148824.7
2770,159419.11
2771,147314.42
2772,137962.28
2773,147314.42
2774,152600.42
2775,126424.01
2776,154960.52
2777,162741.2
2778,153439.58
2779,133468.73
2780,138559.67
2781,154110.7
2782,121644.484
2783,126424.01
2784,82515.75
2785,154960.52
2786,104651.44
2787,80182.01
2788,161204.08
2789,170169.83
2790,63066.35
2791,40098.91
2792,44784.316
2793,127768.93
2794,153560.14
2795,147314.42
2796,154960.52
2797,154960.52
2798,153439.58
2799,88187.43
2800,146033.44
2801,152600.42
2802,153439.58
2803,47452.07
2804,154110.7
2805,123086.54
2806,153439.58
2807,154110.7
2808,146033.44
2809,159305.12
2810,147314.42
2811,152600.42
2812,168627.17
2813,147314.42
2814,130502.05
2815,148824.7
2816,138099.11
2817,156025.11
2818,130502.05
2819,127768.93
2820,157826.94
2821,121398.92
2822,158606.98
2823,156025.11
2824,126544.32
2825,154960.52
2826,66977.24
2827,76987.9
2828,163460.64
2829,46703.2
2830,154110.7
2831,81580.336
2832,154110.7
2833,154110.7
2834,133518.89
2835,153439.58
2836,154110.7
2837,153439.58
2838,158247.95
2839,153560.14
2840,153560.14
2841,154110.7
2842,154110.7
2843,147314.42
2844,147314.42
2845,49813.523
2846,151090.14
2847,152696.14
2848,40060.76
2849,153439.58
2850,163341.17
2851,46376.496
2852,45414.15
2853,37717.652
2854,148824.7
2855,126424.01
2856,51479.14
2857,154110.7
2858,80487.945
2859,44578.586
2860,83602.54
2861,123086.54
2862,154960.52
2863,151681.36
2864,154960.52
2865,127768.93
2866,154110.7
2867,153809.33
2868,104265.3
2869,154110.7
2870,151090.14
2871,54768.51
2872,154960.52
2873,53038.035
2874,153439.58
2875,158247.95
2876,78115.6
2877,154110.7
2878,154384.9
2879,160134.86
2880,148824.7
2881,148824.7
2882,154110.7
2883,83504.65
2884,148824.7
2885,126424.01
2886,154110.7
2887,153560.14
2888,154110.7
2889,50652.754
2890,148824.7
2891,154960.52
2892,153560.14
2893,156543.02
2894,153560.14
2895,68928.98
2896,148824.7
2897,154110.7
2898,46555.434
2899,153809.33
2900,153439.58
2901,165426.02
2902,154384.9
2903,169414.67
2904,147314.42
2905,147314.42
2906,154960.52
2907,158867.0
2908,154110.7
2909,138099.11
2910,154110.7
2911,154110.7
2912,154960.52
2913,161376.7
2914,90580.37
2915,84934.48
2916,163245.3
2917,154110.7
2918,153929.53
2919,154110.7
2920,154960.52
2921,147314.42
2922,153439.58
2923,153499.86
2924,76987.9
2925,126424.01
2926,132797.94
2927,154960.52
2928,166900.92
2929,132496.7
2930,148824.7
2931,153499.86
2932,147314.42
2933,48519.95
2934,152600.42
2935,158606.98
2936,147314.42
2937,147314.42
2938,147314.42
2939,147314.42
2940,130613.37
2941,154960.52
2942,123086.54
2943,153439.58
2944,170924.97
2945,154110.7
2946,144735.52
2947,157131.27
2948,148824.7
2949,148824.7
2950,158308.25
2951,154110.7
2952,154110.7
2953,132797.94
2954,155129.67
2955,65990.45
2956,154960.52
2957,156807.02
2958,141968.69
2959,152600.42
2960,154960.52
2961,55526.133
2962,148824.7
2963,154110.7
2964,76987.9
2965,158867.0
2966,103996.48
2967,126424.01
2968,154110.7
2969,44153.73
2970,138099.11
2971,126544.32
2972,147314.42
2973,154960.52
2974,173913.16
2975,147314.42
2976,85491.92
2977,154110.7
2978,46440.7
2979,153560.14
2980,154960.52
2981,48519.95
2982,153439.58
2983,154110.7
2984,135945.55
2985,126544.32
2986,153929.53
2987,151454.61
2988,78116.195
2989,76345.24
2990,139765.7
2991,154960.52
2992,154960.52
2993,154110.7
2994,154110.7
2995,148824.7
2996,130502.05
2997,146033.44
2998,106784.81
2999,154110.7
3000,48879.11
3001,126544.32
3002,154960.52
3003,158606.98
3004,135945.55
3005,153439.58
3006,174700.67
3007,76987.9
3008,169414.67
3009,148824.7
3010,152600.42
3011,154110.7
3012,147314.42
3013,141968.69
3014,137386.27
3015,153560.14
3016,154960.52
3017,153560.14
3018,108917.805
3019,154110.7
3020,153929.53
3021,130502.05
3022,147314.42
3023,153439.58
3024,135114.11
3025,148824.7
3026,153439.58
3027,153439.58
3028,147314.42
3029,135114.11
3030,42785.848
3031,153439.58
3032,34955.348
3033,154960.52
3034,133082.25
3035,153439.58
3036,133426.53
3037,127768.93
3038,154110.7
3039,128383.336
3040,53948.836
3041,153439.58
3042,174700.67
3043,79124.29
3044,147314.42
3045,127355.07
3046,152600.42
3047,125205.25
3048,126264.62
3049,45456.297
3050,130502.05
3051,154960.52
3052,153439.58
3053,154110.7
3054,169848.0
3055,133518.89
3056,169414.67
3057,160710.45
3058,121496.95
3059,120338.34
3060,147314.42
3061,153809.33
3062,127768.93
3063,169414.67
3064,154110.7
3065,147314.42
3066,154110.7
3067,154110.7
3068,168627.17
3069,161830.89
3070,77252.08
3071,154110.7
3072,148824.7
3073,161830.89
3074,159396.67
3075,158867.0
3076,126868.63
3077,138739.39
3078,154110.7
3079,48519.95
3080,133426.53
3081,148824.7
3082,153439.58
3083,81272.39
3084,86767.38
3085,155129.67
3086,147314.42
3087,130928.76
3088,141968.69
3089,65908.9
3090,147314.42
3091,143632.8
3092,154960.52
3093,133426.53
3094,147314.42
3095,123086.54
3096,126868.63
3097,154110.7
3098,138311.48
3099,153439.58
3100,155620.98
3101,154110.7
3102,150334.98
3103,152600.42
3104,147314.42
3105,181047.95
3106,152600.42
3107,153560.14
3108,163341.17
3109,154110.7
3110,154960.52
3111,149579.84
3112,131504.36
3113,135141.17
3114,141968.69
3115,81195.266
3116,147314.42
3117,152600.42
3118,154384.9
3119,153560.14
3120,153560.14
3121,148824.7
3122,154110.7
3123,153439.58
3124,123086.54
3125,153560.14
3126,148824.7
3127,154110.7
3128,148824.7
3129,169414.67
3130,153560.14
3131,150334.98
3132,153439.58
3133,153929.53
3134,153439.58
3135,154110.7
3136,142935.86
3137,153560.14
3138,160134.86
3139,153809.33
3140,110817.87
3141,154110.7
3142,138083.95
3143,49863.99
3144,56674.566
3145,41836.504
3146,117603.805
3147,153560.14
3148,154110.7
3149,161830.89
3150,119527.914
3151,153560.14
3152,128383.336
3153,161561.69
3154,153439.58
3155,110522.31
3156,71238.82
3157,143327.38
3158,154110.7
3159,154110.7
3160,45953.05
3161,57943.63
3162,146559.28
3163,148824.7
3164,154960.52
3165,148824.7
3166,156025.11
3167,153560.14
3168,138545.92
3169,31312.895
3170,147314.42
3171,44616.215
3172,148824.7
3173,112209.195
3174,154110.7
3175,151090.14
3176,86139.36
3177,147314.42
3178,153439.58
3179,34638.863
3180,103888.695
3181,161830.89
3182,156025.11
3183,176210.95
3184,153439.58
3185,127768.93
3186,153560.14
3187,147314.42
3188,132797.94
3189,123086.54
3190,35211.62
3191,141926.83
3192,50288.91
3193,80016.17
3194,64924.66
3195,154110.7
3196,154384.9
3197,114812.62
3198,123086.54
3199,139765.7
3200,152600.42
3201,157131.27
3202,104955.805
3203,154110.7
3204,154110.7
3205,152600.42
3206,144313.81
3207,148824.7
3208,147314.42
3209,126544.32
3210,137530.95
3211,153439.58
3212,153439.58
3213,158867.0
3214,153439.58
3215,151614.64
3216,153439.58
3217,154110.7
3218,104265.3
3219,159396.67
3220,158614.6
3221,115701.73
3222,128667.2
3223,157131.27
3224,130928.76
3225,148824.7
3226,147314.42
3227,78116.195
3228,146230.27
3229,154960.52
3230,154960.52
3231,47533.73
3232,154110.7
3233,147314.42
3234,153560.14
3235,34553.336
3236,160686.17
3237,141968.69
3238,151454.61
3239,117998.26
3240,71810.82
3241,147314.42
3242,152600.42
3243,163460.64
3244,130502.05
3245,144865.52
3246,170169.83
3247,153560.14
3248,137807.78
3249,130613.37
3250,78104.664
3251,145608.45
3252,86139.36
3253,147314.42
3254,153439.58
3255,130502.05
3256,147314.42
3257,139677.06
3258,153439.58
3259,172441.03
3260,123086.54
3261,147314.42
3262,154110.7
3263,145932.2
3264,153379.3
3265,158308.25
3266,127768.93
3267,123086.54
3268,154110.7
3269,151090.14
3270,159396.67
3271,171006.48
3272,127768.93
3273,147314.42
3274,130502.05
3275,152600.42
3276,153439.58
3277,80987.445
3278,139529.16
3279,161376.7
3280,127768.93
3281,153439.58
3282,141968.69
3283,138545.92
3284,154110.7
3285,154960.52
3286,153560.14
3287,151090.14
3288,154960.52
3289,153098.17
3290,123567.48
3291,123086.54
3292,154960.52
3293,146033.44
3294,138559.67
3295,154110.7
3296,51954.19
3297,154960.52
3298,153439.58
3299,154110.7
3300,138559.67
3301,151090.14
3302,152600.42
3303,40564.883
3304,158308.25
3305,155620.98
3306,153560.14
3307,169414.67
3308,156025.11
3309,128383.336
3310,156025.11
3311,153560.14
3312,153560.14
3313,154110.7
3314,85490.75
3315,155129.67
3316,157131.27
3317,153439.58
3318,168109.34
3319,126783.7
3320,84334.27
3321,130502.05
3322,154960.52
3323,127768.93
3324,148824.7
3325,154110.7
3326,153439.58
3327,158867.0
3328,147314.42
3329,77335.45
3330,153560.14
3331,139765.7
3332,168109.34
3333,157924.08
3334,108976.07
3335,42151.73
3336,161830.89
3337,153439.58
3338,153499.86
3339,154960.52
3340,147314.42
3341,153929.53
3342,170169.83
3343,46062.34
3344,138051.3
3345,153560.14
3346,123086.54
3347,131649.08
3348,154384.9
3349,147314.42
3350,148824.7
3351,153439.58
3352,138083.95
3353,141968.69
3354,154110.7
3355,154110.7
3356,155129.67
3357,151454.61
3358,153439.58
3359,141845.98
3360,127355.07
3361,135141.17
3362,163275.66
3363,190546.64
3364,104185.85
3365,153439.58
3366,153439.58
3367,156025.11
3368,147314.42
3369,158187.66
3370,80523.38
3371,153439.58
3372,151681.36
3373,105323.98
3374,158867.0
3375,147314.42
3376,147314.42
3377,28086.916
3378,156025.11
3379,154960.52
3380,147314.42
3381,153439.58
3382,153439.58
3383,153439.58
3384,137022.33
3385,155129.67
3386,153929.53
3387,157131.27
3388,77252.08
3389,153439.58
3390,79699.99
3391,135141.17
3392,64301.168
3393,148824.7
3394,138593.86
3395,117588.875
3396,152600.42
3397,154110.7
3398,153929.53
3399,148824.7
3400,154110.7
3401,152600.42
3402,48267.938
3403,54491.918
3404,151614.64
3405,89202.94
3406,156718.39
3407,130502.05
3408,148824.7
3409,125205.25
3410,153809.33
3411,154110.7
3412,88771.805
3413,154110.7
3414,153439.58
3415,86139.36
3416,154960.52
3417,121496.95
3418,168050.52
3419,154110.7
3420,148824.7
3421,145138.22
3422,114983.65
3423,154110.7
3424,138311.48
3425,154110.7
3426,153439.58
3427,153560.14
3428,154384.9
3429,42490.57
3430,147314.42
3431,132797.94
3432,126424.01
3433,147314.42
3434,104265.3
3435,141968.69
3436,154110.7
3437,154960.52
3438,153929.53
3439,154960.52
3440,147314.42
3441,154110.7
3442,48691.875
3443,130502.05
3444,176210.95
3445,81278.71
3446,152600.42
3447,153439.58
3448,113258.25
3449,81356.6
3450,77335.45
3451,137966.23
3452,154960.52
3453,153439.58
3454,153439.58
3455,154960.52
3456,139594.25
3457,154960.52
3458,153929.53
3459,154110.7
3460,121496.95
3461,148824.7
3462,147314.42
3463,154384.9
3464,153560.14
3465,154384.9
3466,157131.27
3467,145886.16
3468,130958.62
3469,154110.7
3470,154110.7
3471,148824.7
3472,158606.98
3473,110522.31
3474,135945.55
3475,154110.7
3476,138581.47
3477,153439.58
3478,123086.54
3479,154960.52
3480,151090.14
3481,171006.48
3482,132167.05
3483,130068.35
3484,142256.52
3485,160134.86
3486,85490.75
3487,81580.336
3488,77335.45
3489,152600.42
3490,159396.67
3491,154110.7
3492,141968.69
